Customer ID,Region,Date Joined,Balance
400001457,Northern Ireland,7/30/2015,13937.18
100001458,England,7/31/2015,79094.42
100001459,England,7/31/2015,122248.3
100001460,England,7/31/2015,125101.37
100001461,England,7/31/2015,68336.84
100001462,England,7/31/2015,16956
200001463,Scotland,7/31/2015,37115.03
200001464,Scotland,7/31/2015,10513.17
300001465,Wales,7/31/2015,1090.67
300001466,Wales,7/31/2015,1400.26
400001467,Northern Ireland,7/31/2015,106836
400001468,Northern Ireland,7/31/2015,33024.7
100001469,England,08/01/15,88544.22
100001470,England,08/01/15,39702.48
100001471,England,08/01/15,69174.72
100001472,England,08/01/15,22336.22
100001473,England,08/01/15,54104.73
100001474,England,08/01/15,2092.59
100001475,England,08/01/15,40233.57
200001476,Scotland,08/01/15,87192.65
200001477,Scotland,08/01/15,86652.4
200001478,Scotland,08/01/15,70621.1
200001479,Scotland,08/01/15,89173.1
300001480,Wales,08/01/15,91216.49
300001481,Wales,08/01/15,29355.49
100001482,England,08/02/15,24498.39
100001483,England,08/02/15,5834.39
100001484,England,08/02/15,79036.3
100001485,England,08/02/15,48891.91
200001486,Scotland,08/02/15,40730.74
200001487,Scotland,08/02/15,19164.52
200001488,Scotland,08/02/15,59975.14
200001489,Scotland,08/02/15,19634.21
300001490,Wales,08/02/15,47373.56
100001491,England,08/03/15,56430.27
100001492,England,08/03/15,40625.59
100001493,England,08/03/15,39881.74
100001494,England,08/03/15,84543.25
100001495,England,08/03/15,65592.55
100001496,England,08/03/15,34212.84
100001497,England,08/03/15,19857.03
100001498,England,08/03/15,30225.62
200001499,Scotland,08/03/15,71106.33
200001500,Scotland,08/03/15,26137.76
200001501,Scotland,08/03/15,41160.57
200001502,Scotland,08/03/15,141792.5
400001503,Northern Ireland,08/03/15,59125.17
100001504,England,08/04/15,23145.58
100001505,England,08/04/15,19076.5
100001506,England,08/04/15,25195.87
100001507,England,08/04/15,38920.96
100001508,England,08/04/15,2504.74
100001509,England,08/04/15,19090.8
200001510,Scotland,08/04/15,42654.47
200001511,Scotland,08/04/15,27154.95
200001512,Scotland,08/04/15,35520.18
300001513,Wales,08/04/15,53325.85
100001514,England,08/05/15,94490.55
100001515,England,08/05/15,46324.39
100001516,England,08/05/15,8857.19
200001517,Scotland,08/05/15,13667.27
200001518,Scotland,08/05/15,29889.68
200001519,Scotland,08/05/15,114945.55
300001520,Wales,08/05/15,71574.75
400001521,Northern Ireland,08/05/15,19160.55
400001522,Northern Ireland,08/05/15,33042.13
400001523,Northern Ireland,08/05/15,31948.6
100001524,England,08/06/15,50523.67
100001525,England,08/06/15,40230.42
100001526,England,08/06/15,4901.23
100001527,England,08/06/15,18860.64
300001528,Wales,08/06/15,17541.06
300001529,Wales,08/06/15,51598.1
300001530,Wales,08/06/15,22305.13
400001531,Northern Ireland,08/06/15,46207.53
100001532,England,08/07/15,42316.94
100001533,England,08/07/15,5133.32
100001534,England,08/07/15,54533.59
100001535,England,08/07/15,21204.79
100001536,England,08/07/15,18027.52
100001537,England,08/07/15,8708.57
300001538,Wales,08/07/15,43260.49
300001539,Wales,08/07/15,53825.25
100001540,England,08/08/15,18305.03
100001541,England,08/08/15,83041.14
100001542,England,08/08/15,86591.86
100001543,England,08/08/15,12883.77
100001544,England,08/08/15,45618.61
100001545,England,08/08/15,38121.48
100001546,England,08/08/15,7467.05
100001547,England,08/08/15,80338.65
100001548,England,08/08/15,87960.01
200001549,Scotland,08/08/15,10903.24
200001550,Scotland,08/08/15,28141.86
400001551,Northern Ireland,08/08/15,11566.5
100001552,England,08/09/15,23247.17
100001553,England,08/09/15,10912.78
100001554,England,08/09/15,94732.96
100001555,England,08/09/15,26891.41
100001556,England,08/09/15,66105.55
100001557,England,08/09/15,2987.04
100001558,England,08/09/15,60167.62
100001559,England,08/09/15,4439.7
100001560,England,08/09/15,26366.52
200001561,Scotland,08/09/15,104693.27
200001562,Scotland,08/09/15,66875.08
300001563,Wales,08/09/15,32867.5
100001564,England,08/10/15,86123
100001565,England,08/10/15,68694.44
100001566,England,08/10/15,85043.83
200001567,Scotland,08/10/15,35874.31
200001568,Scotland,08/10/15,53585.22
200001569,Scotland,08/10/15,54124.86
200001570,Scotland,08/10/15,89551.4
200001571,Scotland,08/10/15,4661.79
200001572,Scotland,08/10/15,23755.34
200001573,Scotland,08/10/15,124232.17
200001574,Scotland,08/10/15,69022.66
300001575,Wales,08/10/15,120278.47
300001576,Wales,08/10/15,52335.99
300001577,Wales,08/10/15,31609.57
400001578,Northern Ireland,08/10/15,4951.65
100001579,England,08/11/15,36109.27
100001580,England,08/11/15,7039.42
100001581,England,08/11/15,27602.78
100001582,England,08/11/15,36694.01
100001583,England,08/11/15,3374.77
100001584,England,08/11/15,35607.63
200001585,Scotland,08/11/15,112917.42
200001586,Scotland,08/11/15,80616.31
200001587,Scotland,08/11/15,14242.57
300001588,Wales,08/11/15,19473.74
300001589,Wales,08/11/15,94647.65
300001590,Wales,08/11/15,30442.37
300001591,Wales,08/11/15,32031.95
100001592,England,08/12/15,32344.1
100001593,England,08/12/15,29876.68
100001594,England,08/12/15,86222.34
100001595,England,08/12/15,13612.39
100001596,England,08/12/15,53197.64
200001597,Scotland,08/12/15,4151.14
200001598,Scotland,08/12/15,36707.21
300001599,Wales,08/12/15,74898.55
400001600,Northern Ireland,08/12/15,21272.69
100001601,England,8/13/2015,48998.08
100001602,England,8/13/2015,21827.12
100001603,England,8/13/2015,96088.41
100001604,England,8/13/2015,89906.69
100001605,England,8/13/2015,34178.68
100001606,England,8/13/2015,64281.78
100001607,England,8/13/2015,50819.63
100001608,England,8/13/2015,44286.24
200001609,Scotland,8/13/2015,23522.36
200001610,Scotland,8/13/2015,4442.02
200001611,Scotland,8/13/2015,76714.19
200001612,Scotland,8/13/2015,4926.12
200001613,Scotland,8/13/2015,15817.09
300001614,Wales,8/13/2015,87844.61
100001615,England,8/14/2015,71324.35
100001616,England,8/14/2015,42773.9
100001617,England,8/14/2015,57272.58
100001618,England,8/14/2015,64330.34
100001619,England,8/14/2015,14786.28
100001620,England,8/14/2015,12978.24
100001621,England,8/14/2015,31044.8
200001622,Scotland,8/14/2015,11139.78
200001623,Scotland,8/14/2015,18087.62
200001624,Scotland,8/14/2015,879.78
200001625,Scotland,8/14/2015,1753.34
300001626,Wales,8/14/2015,7981.83
300001627,Wales,8/14/2015,18035.37
300001628,Wales,8/14/2015,53783.65
300001629,Wales,8/14/2015,9679.91
400001630,Northern Ireland,8/14/2015,40163.92
100001631,England,8/15/2015,17565.51
100001632,England,8/15/2015,8195.76
100001633,England,8/15/2015,19053.75
100001634,England,8/15/2015,8958.39
100001635,England,8/15/2015,131464.91
100001636,England,8/15/2015,5257.22
100001637,England,8/16/2015,5526.87
200001638,Scotland,8/16/2015,8391.79
200001639,Scotland,8/16/2015,34948.54
200001640,Scotland,8/16/2015,47115.07
300001641,Wales,8/16/2015,77211.46
300001642,Wales,8/16/2015,112243.76
100001643,England,8/17/2015,61559.53
100001644,England,8/17/2015,19269.63
100001645,England,8/17/2015,46153.29
100001646,England,8/17/2015,45730.02
100001647,England,8/17/2015,19278.39
200001648,Scotland,8/17/2015,57520.31
200001649,Scotland,8/17/2015,44489.44
200001650,Scotland,8/17/2015,21134.53
300001651,Wales,8/17/2015,45899.62
300001652,Wales,8/17/2015,72866.17
100001653,England,8/18/2015,16479.12
100001654,England,8/18/2015,36706.84
100001655,England,8/18/2015,20906.27
100001656,England,8/18/2015,52100.59
100001657,England,8/18/2015,32400.35
100001658,England,8/18/2015,6904.7
100001659,England,8/18/2015,19416.33
100001660,England,8/18/2015,80678.36
100001661,England,8/18/2015,12604.91
200001662,Scotland,8/18/2015,48967.15
200001663,Scotland,8/18/2015,25452.8
200001664,Scotland,8/18/2015,65608.68
200001665,Scotland,8/18/2015,63757.4
400001666,Northern Ireland,8/18/2015,9465.58
100001667,England,8/19/2015,997.01
200001668,Scotland,8/19/2015,18687.01
200001669,Scotland,8/19/2015,48268.62
200001670,Scotland,8/19/2015,69809.23
400001671,Northern Ireland,8/19/2015,97610.35
100001672,England,8/20/2015,20228.5
100001673,England,8/20/2015,10188.53
100001674,England,8/20/2015,7003.01
100001675,England,8/20/2015,19699.45
100001676,England,8/20/2015,32313.23
200001677,Scotland,8/20/2015,115592.15
200001678,Scotland,8/20/2015,10671.26
200001679,Scotland,8/20/2015,114858.67
300001680,Wales,8/20/2015,8271.07
300001681,Wales,8/20/2015,30556.05
400001682,Northern Ireland,8/20/2015,30914.02
400001683,Northern Ireland,8/20/2015,2617.17
100001684,England,8/21/2015,54749.13
100001685,England,8/21/2015,27673.63
100001686,England,8/21/2015,74026.52
100001687,England,8/21/2015,24827.57
100001688,England,8/21/2015,90760.82
100001689,England,8/21/2015,86890.77
100001690,England,8/21/2015,51202.31
100001691,England,8/21/2015,4884.67
200001692,Scotland,8/21/2015,102552.12
200001693,Scotland,8/21/2015,4363.5
200001694,Scotland,8/21/2015,64940.12
200001695,Scotland,8/21/2015,46862.56
300001696,Wales,8/21/2015,7148.82
300001697,Wales,8/21/2015,25705.16
300001698,Wales,8/21/2015,4409.18
300001699,Wales,8/21/2015,74578.98
300001700,Wales,8/21/2015,36731.86
400001701,Northern Ireland,8/21/2015,57177.94
100001702,England,8/22/2015,27309.33
100001703,England,8/22/2015,63852.14
100001704,England,8/22/2015,21840.84
100001705,England,8/22/2015,88279.66
100001706,England,8/22/2015,104169.39
100001707,England,8/22/2015,7598.49
200001708,Scotland,8/22/2015,20981.07
200001709,Scotland,8/22/2015,22760.94
200001710,Scotland,8/22/2015,65433.7
200001711,Scotland,8/22/2015,12137.16
200001712,Scotland,8/22/2015,39250.53
100001713,England,8/23/2015,21191.18
100001714,England,8/23/2015,49606.03
100001715,England,8/23/2015,10239.67
100001716,England,8/23/2015,66040.46
100001717,England,8/23/2015,7685.3
100001718,England,8/23/2015,20040.94
100001719,England,8/23/2015,113533.08
100001720,England,8/23/2015,47846.97
100001721,England,8/23/2015,78342.04
100001722,England,8/23/2015,48925.1
100001723,England,8/23/2015,12085.14
100001724,England,8/23/2015,3691.67
100001725,England,8/23/2015,4887.16
100001726,England,8/23/2015,6591.25
100001727,England,8/23/2015,12703.52
100001728,England,8/23/2015,44345.61
100001729,England,8/23/2015,72874.91
100001730,England,8/23/2015,12647.17
100001731,England,8/23/2015,8080.08
100001732,England,8/23/2015,115722.65
200001733,Scotland,8/23/2015,2527
200001734,Scotland,8/23/2015,33915.03
200001735,Scotland,8/23/2015,7992.21
200001736,Scotland,8/23/2015,13708.97
200001737,Scotland,8/23/2015,80189.9
200001738,Scotland,8/23/2015,44984.09
200001739,Scotland,8/23/2015,47219.2
300001740,Wales,8/23/2015,52648.77
300001741,Wales,8/23/2015,56539.65
300001742,Wales,8/23/2015,38462.35
300001743,Wales,8/23/2015,43780.77
300001744,Wales,8/23/2015,15278.22
300001745,Wales,8/23/2015,49214.87
300001746,Wales,8/23/2015,34838.68
300001747,Wales,8/23/2015,8128.57
300001748,Wales,8/23/2015,15762.18
300001749,Wales,8/23/2015,12003.06
300001750,Wales,8/23/2015,36947.59
300001751,Wales,8/23/2015,16233.42
400001752,Northern Ireland,8/23/2015,65999.04
400001753,Northern Ireland,8/23/2015,51991.07
400001754,Northern Ireland,8/23/2015,37892.43
100001755,England,8/24/2015,50953.26
100001756,England,8/24/2015,6016.04
100001757,England,8/24/2015,98261.13
100001758,England,8/24/2015,2741.32
100001759,England,8/24/2015,49172.92
100001760,England,8/24/2015,9106.91
100001761,England,8/24/2015,23951.94
200001762,Scotland,8/24/2015,12610.37
200001763,Scotland,8/24/2015,44192.29
200001764,Scotland,8/24/2015,76554.32
200001765,Scotland,8/24/2015,37817.35
200001766,Scotland,8/24/2015,31824.47
300001767,Wales,8/24/2015,56244.09
400001768,Northern Ireland,8/24/2015,32458.74
400001769,Northern Ireland,8/24/2015,25544.09
100001770,England,8/25/2015,58955.8
100001771,England,8/25/2015,1387.14
100001772,England,8/25/2015,31706.03
100001773,England,8/25/2015,75332.4
100001774,England,8/25/2015,43670.72
200001775,Scotland,8/25/2015,38865.85
200001776,Scotland,8/25/2015,2793.81
200001777,Scotland,8/25/2015,39552.66
200001778,Scotland,8/25/2015,33617.08
300001779,Wales,8/25/2015,104416.12
300001780,Wales,8/25/2015,37585.24
400001781,Northern Ireland,8/25/2015,82229.1
100001782,England,8/26/2015,27049.56
100001783,England,8/26/2015,12728.29
100001784,England,8/26/2015,82862.73
100001785,England,8/26/2015,27683.73
100001786,England,8/26/2015,142461.87
100001787,England,8/26/2015,46762.44
100001788,England,8/26/2015,34984.35
100001789,England,8/26/2015,18016.11
100001790,England,8/26/2015,61414.37
200001791,Scotland,8/26/2015,36871.21
200001792,Scotland,8/26/2015,37604.23
300001793,Wales,8/26/2015,20739.01
400001794,Northern Ireland,8/26/2015,6426.13
400001795,Northern Ireland,8/26/2015,21823.82
100001796,England,8/27/2015,11743.7
100001797,England,8/27/2015,2716.79
100001798,England,8/27/2015,11186.61
100001799,England,8/27/2015,17435.1
100001800,England,8/27/2015,5019.65
100001801,England,8/27/2015,57914.55
100001802,England,8/27/2015,43298.43
100001803,England,8/27/2015,21477.46
100001804,England,8/27/2015,42816.16
100001805,England,8/27/2015,13701.41
100001806,England,8/27/2015,111412.09
200001807,Scotland,8/27/2015,17076.49
200001808,Scotland,8/27/2015,15352.66
200001809,Scotland,8/27/2015,37009.51
200001810,Scotland,8/27/2015,37752.35
200001811,Scotland,8/27/2015,73457.73
300001812,Wales,8/27/2015,105439.61
300001813,Wales,8/27/2015,32430.78
400001814,Northern Ireland,8/27/2015,45259.78
400001815,Northern Ireland,8/27/2015,17947.14
400001816,Northern Ireland,8/27/2015,29644.65
400001817,Northern Ireland,8/27/2015,26311.08
400001818,Northern Ireland,8/27/2015,20111.98
100001819,England,8/28/2015,49610.44
100001820,England,8/28/2015,39495.99
100001821,England,8/28/2015,96673.11
100001822,England,8/28/2015,52220.12
100001823,England,8/28/2015,149684.4
100001824,England,8/28/2015,20770.08
100001825,England,8/28/2015,25949.97
200001826,Scotland,8/28/2015,76842.9
200001827,Scotland,8/28/2015,83071.96
200001828,Scotland,8/28/2015,14569.22
200001829,Scotland,8/28/2015,49205.24
300001830,Wales,8/28/2015,64191.88
100001831,England,8/29/2015,52702.58
100001832,England,8/29/2015,10057.04
100001833,England,8/29/2015,31637.34
100001834,England,8/29/2015,7355.25
100001835,England,8/29/2015,18745.42
200001836,Scotland,8/29/2015,10783.63
200001837,Scotland,8/29/2015,43176.47
200001838,Scotland,8/29/2015,10369.95
300001839,Wales,8/29/2015,23308.43
300001840,Wales,8/29/2015,97934.55
300001841,Wales,8/29/2015,33207.29
300001842,Wales,8/29/2015,25049.02
300001843,Wales,8/29/2015,95833.44
300001844,Wales,8/29/2015,78755.01
400001845,Northern Ireland,8/29/2015,88579.21
100001846,England,8/30/2015,45527.09
100001847,England,8/30/2015,44576.62
100001848,England,8/30/2015,54174.39
100001849,England,8/30/2015,43473.64
100001850,England,8/30/2015,52248.29
100001851,England,8/30/2015,34879.77
100001852,England,8/30/2015,58911.42
100001853,England,8/30/2015,96422.41
100001854,England,8/30/2015,57333.77
300001855,Wales,8/30/2015,40857.78
300001856,Wales,8/30/2015,69152.93
300001857,Wales,8/30/2015,3840.53
300001858,Wales,8/30/2015,69281.64
100001859,England,8/31/2015,4750.24
100001860,England,8/31/2015,82664.04
100001861,England,8/31/2015,57623.58
100001862,England,8/31/2015,19680.67
100001863,England,8/31/2015,2566.77
100001864,England,8/31/2015,20894.82
100001865,England,8/31/2015,61324.68
200001866,Scotland,8/31/2015,99604.38
200001867,Scotland,8/31/2015,55410.06
200001868,Scotland,8/31/2015,39884.78
200001869,Scotland,8/31/2015,50189.26
200001870,Scotland,8/31/2015,71796.68
200001871,Scotland,8/31/2015,16842.71
300001872,Wales,8/31/2015,68184.25
300001873,Wales,8/31/2015,31028.36
300001874,Wales,8/31/2015,80922.09
100001875,England,09/01/15,37812.73
100001876,England,09/01/15,47359.83
100001877,England,09/01/15,24927.19
100001878,England,09/01/15,38379.6
100001879,England,09/01/15,74238.83
100001880,England,09/01/15,14699.68
100001881,England,09/01/15,52619.82
100001882,England,09/01/15,75913.85
100001883,England,09/01/15,78020.29
200001884,Scotland,09/01/15,2799.27
300001885,Wales,09/01/15,10728.12
300001886,Wales,09/01/15,49859.68
100001887,England,09/02/15,107130.48
100001888,England,09/02/15,14301.43
100001889,England,09/02/15,107351.49
200001890,Scotland,09/02/15,86610.74
200001891,Scotland,09/02/15,59561.46
200001892,Scotland,09/02/15,34985.76
300001893,Wales,09/02/15,41917.78
100001894,England,09/03/15,95423
100001895,England,09/03/15,54045.93
100001896,England,09/03/15,24025.12
100001897,England,09/03/15,9780.79
100001898,England,09/03/15,31681.14
100001899,England,09/03/15,71148.77
200001900,Scotland,09/03/15,67946.54
200001901,Scotland,09/03/15,6400.76
200001902,Scotland,09/03/15,6961.67
200001903,Scotland,09/03/15,83943.55
200001904,Scotland,09/03/15,48266.76
200001905,Scotland,09/03/15,99970.31
400001906,Northern Ireland,09/03/15,31153.14
100001907,England,09/04/15,6525.63
100001908,England,09/04/15,682.97
100001909,England,09/04/15,23749.79
100001910,England,09/04/15,31921.61
200001911,Scotland,09/04/15,68864.13
200001912,Scotland,09/04/15,31505.8
300001913,Wales,09/04/15,22274.84
100001914,England,09/05/15,38866.87
100001915,England,09/05/15,3140.85
100001916,England,09/05/15,33744.12
100001917,England,09/05/15,36867.33
100001918,England,09/05/15,19407.16
100001919,England,09/05/15,40307.9
100001920,England,09/05/15,77764.13
100001921,England,09/05/15,16392.78
100001922,England,09/05/15,50905.81
100001923,England,09/05/15,1607.63
200001924,Scotland,09/05/15,20516.92
300001925,Wales,09/05/15,7541.33
300001926,Wales,09/05/15,27629.86
400001927,Northern Ireland,09/05/15,48145.5
100001928,England,09/06/15,45139.58
100001929,England,09/06/15,47072.67
100001930,England,09/06/15,21765.28
100001931,England,09/06/15,25489.13
100001932,England,09/06/15,32063.76
100001933,England,09/06/15,19294.37
200001934,Scotland,09/06/15,56809.26
200001935,Scotland,09/06/15,75743.08
200001936,Scotland,09/06/15,2994.25
200001937,Scotland,09/06/15,68600.9
200001938,Scotland,09/06/15,38905.96
400001939,Northern Ireland,09/06/15,10248.59
100001940,England,09/07/15,17395.93
100001941,England,09/07/15,60069.88
100001942,England,09/07/15,2470.52
100001943,England,09/07/15,8335.97
100001944,England,09/07/15,17247.7
100001945,England,09/07/15,89366.53
100001946,England,09/07/15,5106.86
100001947,England,09/07/15,42737.83
100001948,England,09/07/15,70156.16
100001949,England,09/07/15,38139.7
200001950,Scotland,09/07/15,18231.4
200001951,Scotland,09/07/15,11561.43
300001952,Wales,09/07/15,32106.88
300001953,Wales,09/07/15,78469.73
300001954,Wales,09/07/15,44438.94
300001955,Wales,09/07/15,30822.55
300001956,Wales,09/07/15,55926.46
400001957,Northern Ireland,09/07/15,28681.8
100001958,England,09/08/15,105902.66
100001959,England,09/08/15,20388.38
100001960,England,09/08/15,130717.22
100001961,England,09/08/15,7842.61
100001962,England,09/08/15,81684.68
200001963,Scotland,09/08/15,11375.64
200001964,Scotland,09/08/15,43767.15
100001965,England,09/09/15,59940.45
100001966,England,09/09/15,22841.56
100001967,England,09/09/15,24958.04
100001968,England,09/09/15,62279.7
100001969,England,09/09/15,33838.37
100001970,England,09/09/15,36464.31
100001971,England,09/09/15,46758.9
100001972,England,09/09/15,76736.41
100001973,England,09/09/15,24924.42
200001974,Scotland,09/09/15,14418.78
200001975,Scotland,09/09/15,10301.71
200001976,Scotland,09/09/15,3927.15
200001977,Scotland,09/09/15,15269.36
300001978,Wales,09/09/15,94767.31
300001979,Wales,09/09/15,121683.14
400001980,Northern Ireland,09/09/15,33615.06
400001981,Northern Ireland,09/09/15,76608.6
100001982,England,09/10/15,15031.01
100001983,England,09/10/15,91847.1
100001984,England,09/10/15,4157.79
100001985,England,09/10/15,7149.43
100001986,England,09/10/15,1423.98
100001987,England,09/10/15,10223.59
100001988,England,09/10/15,46370.97
200001989,Scotland,09/10/15,40137.73
200001990,Scotland,09/10/15,27770.8
200001991,Scotland,09/10/15,42756.92
200001992,Scotland,09/10/15,58058.81
200001993,Scotland,09/10/15,53004.65
200001994,Scotland,09/10/15,10473.26
200001995,Scotland,09/10/15,111961.53
300001996,Wales,09/10/15,4657.16
100001997,England,09/11/15,73121.32
100001998,England,09/11/15,1839.84
100001999,England,09/11/15,80850.12
100002000,England,09/11/15,30475.64
100002001,England,09/11/15,57739.46
100002002,England,09/11/15,12356.64
100002003,England,09/11/15,50283.03
100002004,England,09/11/15,39275.12
100002005,England,09/11/15,1602.81
100002006,England,09/11/15,36303.3
200002007,Scotland,09/11/15,16192.49
200002008,Scotland,09/11/15,62026.18
200002009,Scotland,09/11/15,35191.56
200002010,Scotland,09/11/15,172085.48
200002011,Scotland,09/11/15,56872.97
300002012,Wales,09/11/15,71036.74
400002013,Northern Ireland,09/11/15,50457.71
400002014,Northern Ireland,09/11/15,8261.2
400002015,Northern Ireland,09/11/15,55111.01
400002016,Northern Ireland,09/11/15,19799.42
100002017,England,09/12/15,11880.68
100002018,England,09/12/15,9099.81
100002019,England,09/12/15,3279.7
100002020,England,09/12/15,54930.04
100002021,England,09/12/15,9071.71
100002022,England,09/12/15,32591.02
100002023,England,09/12/15,45626.72
200002024,Scotland,09/12/15,50629.7
200002025,Scotland,09/12/15,139610.13
200002026,Scotland,09/12/15,19326.71
200002027,Scotland,09/12/15,97609.31
200002028,Scotland,09/12/15,27043.73
200002029,Scotland,09/12/15,59183.23
200002030,Scotland,09/12/15,47720.66
300002031,Wales,09/12/15,96018.25
300002032,Wales,09/12/15,29371.32
300002033,Wales,09/12/15,63211.19
100002034,England,9/13/2015,51578.31
100002035,England,9/13/2015,12258.48
100002036,England,9/13/2015,93845.6
100002037,England,9/13/2015,88023.96
100002038,England,9/13/2015,70086.82
200002039,Scotland,9/13/2015,20162.2
200002040,Scotland,9/13/2015,34944.91
200002041,Scotland,9/13/2015,24729.53
200002042,Scotland,9/13/2015,27833.06
200002043,Scotland,9/13/2015,9249.08
300002044,Wales,9/13/2015,55297.13
300002045,Wales,9/13/2015,16581.56
400002046,Northern Ireland,9/13/2015,69.78
400002047,Northern Ireland,9/13/2015,16696.08
100002048,England,9/14/2015,31435.65
100002049,England,9/14/2015,70153.14
100002050,England,9/14/2015,82638.51
100002051,England,9/14/2015,45671.3
100002052,England,9/14/2015,62065.37
100002053,England,9/14/2015,98022.86
100002054,England,9/14/2015,7520
100002055,England,9/14/2015,2849.16
200002056,Scotland,9/14/2015,14558.13
200002057,Scotland,9/14/2015,42830.98
200002058,Scotland,9/14/2015,32801
200002059,Scotland,9/14/2015,26087.66
300002060,Wales,9/14/2015,59292.42
100002061,England,9/15/2015,11150.82
100002062,England,9/15/2015,59127.76
100002063,England,9/15/2015,27584.04
100002064,England,9/15/2015,22126.72
100002065,England,9/15/2015,41897.53
100002066,England,9/15/2015,21738.25
100002067,England,9/15/2015,65544.92
200002068,Scotland,9/15/2015,62064.73
200002069,Scotland,9/15/2015,41314.33
200002070,Scotland,9/15/2015,121801.58
200002071,Scotland,9/15/2015,55056.65
200002072,Scotland,9/15/2015,73328.32
300002073,Wales,9/15/2015,22490.5
300002074,Wales,9/15/2015,86892.69
400002075,Northern Ireland,9/15/2015,3331.8
100002076,England,9/16/2015,14661.25
100002077,England,9/16/2015,2126.9
100002078,England,9/16/2015,17952.16
100002079,England,9/16/2015,74240.48
100002080,England,9/16/2015,72020.25
100002081,England,9/16/2015,43546.78
100002082,England,9/16/2015,132536.87
100002083,England,9/16/2015,41060.69
100002084,England,9/16/2015,8300.29
100002085,England,9/16/2015,68193.25
100002086,England,9/16/2015,79292.15
100002087,England,9/16/2015,53357.54
100002088,England,9/16/2015,41924.07
100002089,England,9/16/2015,59589.73
200002090,Scotland,9/16/2015,3785.1
200002091,Scotland,9/16/2015,12749.4
200002092,Scotland,9/16/2015,39883.56
200002093,Scotland,9/16/2015,9207.62
200002094,Scotland,9/16/2015,55396.83
100002095,England,9/17/2015,66084.12
100002096,England,9/17/2015,12748.71
100002097,England,9/17/2015,1320.93
100002098,England,9/17/2015,65994.32
200002099,Scotland,9/17/2015,86073.84
200002100,Scotland,9/17/2015,44623.87
200002101,Scotland,9/17/2015,45705.24
200002102,Scotland,9/17/2015,33835.65
200002103,Scotland,9/17/2015,94781.97
200002104,Scotland,9/17/2015,24989.82
200002105,Scotland,9/17/2015,21417.49
300002106,Wales,9/17/2015,74812.05
300002107,Wales,9/17/2015,47857.14
400002108,Northern Ireland,9/17/2015,75395.32
400002109,Northern Ireland,9/17/2015,64714.44
100002110,England,9/18/2015,920.87
100002111,England,9/18/2015,4909.99
100002112,England,9/18/2015,16040.88
100002113,England,9/18/2015,45969.7
100002114,England,9/18/2015,12504.73
100002115,England,9/18/2015,24729.58
100002116,England,9/18/2015,18952.55
100002117,England,9/18/2015,7441.87
100002118,England,9/18/2015,68498.24
100002119,England,9/18/2015,95608.2
100002120,England,9/18/2015,42510.95
100002121,England,9/18/2015,918.56
200002122,Scotland,9/18/2015,38258.98
200002123,Scotland,9/18/2015,33570.99
200002124,Scotland,9/18/2015,75563.64
200002125,Scotland,9/18/2015,110171.27
200002126,Scotland,9/18/2015,70491.38
300002127,Wales,9/18/2015,28968.33
300002128,Wales,9/18/2015,23527.21
300002129,Wales,9/18/2015,45868.51
400002130,Northern Ireland,9/18/2015,5908.97
100002131,England,9/19/2015,53759.89
100002132,England,9/19/2015,106490.28
100002133,England,9/19/2015,59120.59
100002134,England,9/19/2015,8100.12
100002135,England,9/19/2015,43117.33
100002136,England,9/19/2015,65213.98
100002137,England,9/19/2015,113673.32
100002138,England,9/19/2015,7974.93
100002139,England,9/19/2015,59179.29
100002140,England,9/19/2015,38986.48
200002141,Scotland,9/19/2015,25605.83
200002142,Scotland,9/19/2015,68884.38
200002143,Scotland,9/19/2015,37247.66
200002144,Scotland,9/19/2015,2311.31
200002145,Scotland,9/19/2015,64601.54
200002146,Scotland,9/19/2015,55276.13
200002147,Scotland,9/19/2015,15822.61
200002148,Scotland,9/19/2015,44430.94
200002149,Scotland,9/19/2015,56122.61
300002150,Wales,9/19/2015,15635.08
400002151,Northern Ireland,9/19/2015,117089.6
400002152,Northern Ireland,9/19/2015,18601.06
400002153,Northern Ireland,9/19/2015,83549.66
100002154,England,9/20/2015,40656.48
100002155,England,9/20/2015,39384.83
100002156,England,9/20/2015,5055.31
100002157,England,9/20/2015,38926.37
200002158,Scotland,9/20/2015,32439.6
200002159,Scotland,9/20/2015,18673.91
200002160,Scotland,9/20/2015,50115.25
200002161,Scotland,9/20/2015,7532.32
300002162,Wales,9/20/2015,68176.38
300002163,Wales,9/20/2015,74452.61
300002164,Wales,9/20/2015,61587.63
400002165,Northern Ireland,9/20/2015,26165.32
400002166,Northern Ireland,9/20/2015,1897.88
100002167,England,9/21/2015,76517.85
100002168,England,9/21/2015,5252.57
100002169,England,9/21/2015,361.64
100002170,England,9/21/2015,54090.91
100002171,England,9/21/2015,2710.9
100002172,England,9/21/2015,14010.06
100002173,England,9/21/2015,88090.32
100002174,England,9/21/2015,48661.99
100002175,England,9/21/2015,50706.4
200002176,Scotland,9/21/2015,39597.2
200002177,Scotland,9/21/2015,61508.32
300002178,Wales,9/21/2015,19547.39
300002179,Wales,9/21/2015,9130.19
400002180,Northern Ireland,9/21/2015,20101.47
100002181,England,9/22/2015,32529.22
100002182,England,9/22/2015,27081.12
100002183,England,9/22/2015,31896.91
100002184,England,9/22/2015,33153.19
100002185,England,9/22/2015,3103.61
200002186,Scotland,9/22/2015,49225.7
200002187,Scotland,9/22/2015,13507.48
